,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
10,10,10,10,AFGT3MXIPST25MW6DOQDOIEMSCBA,"January 8, 2019",Love it,Beautiful great quality,yes,0,5.0,https://www.amazon.ca/Kicode-Painting-African-Mordern-Figurative/dp/B077VKVNVY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:33:23.392684,2020-09-30 05:33:32.823438,Amazon Customer,Clothing & Accessories,B002G9UDYG,B077VKVNVY
11,11,11,11,AFGT3MXIPST25MW6DOQDOIEMSCBA,"January 8, 2019",Great product,They work well .i was surprised,yes,One,5.0,https://www.amazon.ca/Dulcii-Humanoid-Fighting-Joysticks-Experience/dp/B07GWJPPLV/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:33:42.939563,2020-09-30 05:33:49.317911,Amazon Customer,Clothing & Accessories,B002G9UDYG,B07GWJPPLV
12,12,12,12,AFGT3MXIPST25MW6DOQDOIEMSCBA,"January 8, 2019",Love it,Loved it wow worth the money,yes,0,5.0,https://www.amazon.ca/Carhartt-Acrylic-Watch-Black-Size/dp/B002G9UDYG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:33:57.421476,2020-09-30 05:34:03.806651,Amazon Customer,Clothing & Accessories,B002G9UDYG,B002G9UDYG
13,13,13,13,AFGT3MXIPST25MW6DOQDOIEMSCBA,"January 8, 2019",Great product,Kids loved it .very kool,yes,0,5.0,https://www.amazon.ca/Bloxels-Build-Your-Video-Game/dp/B01FUFJ4ZQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:34:11.920596,2020-09-30 05:34:21.307068,Amazon Customer,Clothing & Accessories,B002G9UDYG,B01FUFJ4ZQ
14,14,14,14,AFGT3MXIPST25MW6DOQDOIEMSCBA,"November 17, 2018",Good stuff,Lasts forever,yes,0,5.0,https://www.amazon.ca/SODIAL-Sponge-Earbud-Headphone-Replacement/dp/B00SUVRUUO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:34:28.423260,2020-09-30 05:34:37.873983,Amazon Customer,Clothing & Accessories,B002G9UDYG,B00SUVRUUO
15,15,15,15,AFGT3MXIPST25MW6DOQDOIEMSCBA,"November 17, 2018",Not good,Came with all white power all over it,yes,0,1.0,https://www.amazon.ca/dp/B01LZ6FGJB/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:34:45.978893,2020-09-30 05:34:54.312358,Amazon Customer,Clothing & Accessories,B002G9UDYG,B01LZ6FGJB
16,16,16,16,AFGT3MXIPST25MW6DOQDOIEMSCBA,"November 17, 2018",Good stuff,Works well,yes,0,5.0,https://www.amazon.ca/Scientific-Explorer-Bubble-Factory-8-Activities/dp/B0016M16W2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:35:02.414209,2020-09-30 05:35:11.816250,Amazon Customer,Clothing & Accessories,B002G9UDYG,B0016M16W2
17,17,17,17,AFGT3MXIPST25MW6DOQDOIEMSCBA,"November 17, 2018",Love it,Excellent,no,0,5.0,https://www.amazon.ca/Plug-Freshener-Scented-Crisp-Refill/dp/B00BMDEGO0/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:35:19.035752,2020-09-30 05:35:28.365185,Amazon Customer,Clothing & Accessories,B002G9UDYG,B00BMDEGO0
18,18,18,18,AFGT3MXIPST25MW6DOQDOIEMSCBA,"November 17, 2018",Great product,Purrrrfect !,yes,0,5.0,https://www.amazon.ca/Catit-Scratcher-with-Catnip-Wide/dp/B0032GEE8S/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:35:35.486499,2020-09-30 05:35:43.939521,Amazon Customer,Clothing & Accessories,B002G9UDYG,B0032GEE8S
19,19,19,19,AFGT3MXIPST25MW6DOQDOIEMSCBA,"November 17, 2018",Great item,Great product thank u,yes,0,5.0,https://www.amazon.ca/BTA-03-Bakugan-Brawlers-BakuTech-BakuThron/dp/B0092HPVTM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:35:52.063887,2020-09-30 05:36:01.512207,Amazon Customer,Clothing & Accessories,B002G9UDYG,B0092HPVTM
20,20,20,20,AFGT3MXIPST25MW6DOQDOIEMSCBA,"January 13, 2018",Five Stars,Excellent headphones !! Great service !,yes,0,5.0,https://www.amazon.ca/Edifier-Hi-Fi-Stereo-Earbuds-Headphone/dp/B016AY6CB0/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:36:08.635453,2020-09-30 05:36:17.065416,Amazon Customer,Clothing & Accessories,B002G9UDYG,B016AY6CB0
21,21,21,21,AFGT3MXIPST25MW6DOQDOIEMSCBA,"November 3, 2016",Four Stars,Great but there are no holes for the seat belts .i had to improvise ..fast shipping ..good !,yes,0,4.0,https://www.amazon.ca/dp/B00N1QEK38/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:36:25.185268,2020-09-30 05:36:32.579259,Amazon Customer,Clothing & Accessories,B002G9UDYG,B00N1QEK38
22,22,22,22,AFGT3MXIPST25MW6DOQDOIEMSCBA,"January 25, 2016",Excellent seller!!,Great quality thanks,yes,0,5.0,https://www.amazon.ca/CFHKStore-Tablet-ProtectionTablet-silicone-Cover/dp/B0152Z6DEE/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:36:40.694123,2020-09-30 05:36:50.110388,Amazon Customer,Clothing & Accessories,B002G9UDYG,B0152Z6DEE
23,23,23,23,AFGT3MXIPST25MW6DOQDOIEMSCBA,"December 7, 2015",Recommend this seller !!!!,Excellent product ...very great xmas gift for my son hes going to love it !! Thank u and happy holidays !! Recommend this seller ..fast shipping !,yes,0,5.0,https://www.amazon.ca/dp/B004ZLYK7O/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 05:36:58.230582,2020-09-30 05:37:05.600858,Amazon Customer,Clothing & Accessories,B002G9UDYG,B004ZLYK7O
